3.893286960553477449e+00,2.331999999999996576e-02,3.891418017850290845e+00,2.044303797468351169e-02
1.243880431601631642e+00,6.482799999999995233e-01,1.250147476887323084e+00,6.426582278481014487e-01
1.020967188998839204e+00,7.063100000000007705e-01,1.033712732481649077e+00,6.998101265822783690e-01
8.681882139508875218e-01,7.465200000000004055e-01,8.838907834769073046e-01,7.379746835443038444e-01
7.808138253679145491e-01,7.668699999999981642e-01,8.011206236681550630e-01,7.584810126582276490e-01
7.038223632920307393e-01,7.887899999999979928e-01,7.258807467827106397e-01,7.810126582278474894e-01
6.541480714169659594e-01,8.000599999999973289e-01,6.824520610470242721e-01,7.881012658227848355e-01
6.179085338512605441e-01,8.072099999999974296e-01,6.497403916139544711e-01,7.951265822784812087e-01
5.827368012070921477e-01,8.147599999999992626e-01,6.172594933167916409e-01,8.027848101265825376e-01
5.579001912793157825e-01,8.200599999999999001e-01,5.960338164738011590e-01,8.091139240506332042e-01
5.221159872156061477e-01,8.361600000000015687e-01,5.653652475504209463e-01,8.240506329113924666e-01
5.063881502908941235e-01,8.397400000000020404e-01,5.531017100632913408e-01,8.251265822784810133e-01
4.953910343944835648e-01,8.400400000000005640e-01,5.488820138765752032e-01,8.216455696202531467e-01
4.738648644168041435e-01,8.472800000000026976e-01,5.303756434595234825e-01,8.272151898734174669e-01
4.601420165240354132e-01,8.509600000000026032e-01,5.222828227385365452e-01,8.288607594936699963e-01
4.466562512524796524e-01,8.548900000000023702e-01,5.141082775610775757e-01,8.334177215189870758e-01
4.344192895487696271e-01,8.587500000000015676e-01,5.029368996405036984e-01,8.366455696202529380e-01
4.207971983072660849e-01,8.628000000000008995e-01,4.934348341948684991e-01,8.390506329113923689e-01
4.073813110474044374e-01,8.672600000000008080e-01,4.825993191752351863e-01,8.423417721518985379e-01
4.035063833441998593e-01,8.655900000000001926e-01,4.818331571126308610e-01,8.389873417721513960e-01
3.947986051138131502e-01,8.689600000000001767e-01,4.768796290106110947e-01,8.430379746835444665e-01
3.885113943770659439e-01,8.700599999999995005e-01,4.764122837522266618e-01,8.427215189873418222e-01
3.777907539025794903e-01,8.741899999999994675e-01,4.694673452332998598e-01,8.436075949367091154e-01
3.715362079666696959e-01,8.759200000000001429e-01,4.661844999760197950e-01,8.444936708860758534e-01
3.631508007638166724e-01,8.783700000000000951e-01,4.604070500819896772e-01,8.458227848101268487e-01
3.577200696882995024e-01,8.800699999999991308e-01,4.614061669069537963e-01,8.446835443037971070e-01
3.564767190712039291e-01,8.798699999999985977e-01,4.626139011223002195e-01,8.470253164556961201e-01
3.504546563225688915e-01,8.785199999999978582e-01,4.586747160395429623e-01,8.420886075949367555e-01
3.448155930368750899e-01,8.829799999999968785e-01,4.579540283860125127e-01,8.465822784810126400e-01
3.351248062072187395e-01,8.868199999999973882e-01,4.523560253291971645e-01,8.496835443037973334e-01
3.304507730875859139e-01,8.869499999999975737e-01,4.525159212646925333e-01,8.476582278481009647e-01
3.278466210379680223e-01,8.879299999999975546e-01,4.513021287814579785e-01,8.463291139240506356e-01
3.214405113387238111e-01,8.902599999999974978e-01,4.473384632036861430e-01,8.511392405063288313e-01
3.159341991658941584e-01,8.916499999999962789e-01,4.444614781440448525e-01,8.508860759493667159e-01
3.124389809932737183e-01,8.929399999999958482e-01,4.479905416382914396e-01,8.493670886075946891e-01
3.038127870425352817e-01,8.977999999999963787e-01,4.435272267635461119e-01,8.524683544303791605e-01
3.002245279494492602e-01,8.979499999999961402e-01,4.405201631807753038e-01,8.531645569620255332e-01
3.014093091666996682e-01,8.959899999999957343e-01,4.473502614742134176e-01,8.500632911392407287e-01
2.976215076610307375e-01,8.969199999999969419e-01,4.448513214382885383e-01,8.505063291139234316e-01
2.971155219793986668e-01,8.964099999999967094e-01,4.478505416864856925e-01,8.477848101265823555e-01
2.904886476638803838e-01,8.993899999999948047e-01,4.474908612627886417e-01,8.498101265822780581e-01
2.883392485621575352e-01,8.999399999999964095e-01,4.502555850089169920e-01,8.474683544303796001e-01
2.799023763600840820e-01,9.035599999999950338e-01,4.419178223939665417e-01,8.508860759493669379e-01
2.828700383555689535e-01,9.017099999999935722e-01,4.480156866852280095e-01,8.489873417721518489e-01
2.757577138133178174e-01,9.035499999999959675e-01,4.450221733862369522e-01,8.499999999999997558e-01
2.694216953742940013e-01,9.068499999999947159e-01,4.410721671261577659e-01,8.553164556962026266e-01
2.704833160081400178e-01,9.056999999999951756e-01,4.510985159717364468e-01,8.462025316455701329e-01
2.656581469112956340e-01,9.069499999999950379e-01,4.448279539618095191e-01,8.534177215189873156e-01
2.675316819046558159e-01,9.065999999999959647e-01,4.518501425113376491e-01,8.508860759493676040e-01
2.593005715750575924e-01,9.096799999999940489e-01,4.450653980543758381e-01,8.528481012658229998e-01
2.525887299352896909e-01,9.125599999999981504e-01,4.436436158290303911e-01,8.555063291139232140e-01
2.563346805507729087e-01,9.106199999999945449e-01,4.493196926909667210e-01,8.527848101265823599e-01
2.474911962714433089e-01,9.147099999999976916e-01,4.449872332996694935e-01,8.508860759493667159e-01
2.476010052795751260e-01,9.143299999999959793e-01,4.462545424380858217e-01,8.543670886075944715e-01
2.436633908558491490e-01,9.153599999999977310e-01,4.476130162508898391e-01,8.517088607594941463e-01
2.405694984368549616e-01,9.162099999999965272e-01,4.414106756737034565e-01,8.549367088607595644e-01
2.414055868555274875e-01,9.163899999999959300e-01,4.489226182406584331e-01,8.528481012658227778e-01
2.358369294313338582e-01,9.174599999999966116e-01,4.500738918392802046e-01,8.494936708860757468e-01
2.283029457194346301e-01,9.211099999999984300e-01,4.417779422197181116e-01,8.543037974683547198e-01
2.256923658322772253e-01,9.221099999999980978e-01,4.430744723402421092e-01,8.565822784810126489e-01
2.312300535032711379e-01,9.182799999999968765e-01,4.504913791700109194e-01,8.498101265822785022e-01
2.278124205243867162e-01,9.204199999999985726e-01,4.513432284988350141e-01,8.505063291139236537e-01
2.233845372208282665e-01,9.216399999999973502e-01,4.465559062372015942e-01,8.551265822784809290e-01
2.189095208225176614e-01,9.249199999999982991e-01,4.492641509215111184e-01,8.541772151898728849e-01
2.188273601789411937e-01,9.238999999999981672e-01,4.524182567785607900e-01,8.541139240506330221e-01
2.224464502200705907e-01,9.209299999999984720e-01,4.571486389739553569e-01,8.508227848101262980e-01
2.224749619673062062e-01,9.214099999999988411e-01,4.597869572317773157e-01,8.485443037974687019e-01
2.171920787625984672e-01,9.230999999999983663e-01,4.587388091525693157e-01,8.511392405063288313e-01
2.098570007776613122e-01,9.276599999999989299e-01,4.533247940655623642e-01,8.526582278481010801e-01
2.096884167586016146e-01,9.256199999999994432e-01,4.592294924496928554e-01,8.513924050632911689e-01
2.101967856367698284e-01,9.251099999999979895e-01,4.591664275882291757e-01,8.512025316455696933e-01
2.031150076542463656e-01,9.299900000000010936e-01,4.586149616090324788e-01,8.534177215189873156e-01
2.043633570643423603e-01,9.281799999999985618e-01,4.600534576427893763e-01,8.514556962025316977e-01
2.065569768274213847e-01,9.271899999999999586e-01,4.659739567326122156e-01,8.497468354430377513e-01
