4.338584668024388691e+00,2.132000000000005419e-02,4.347393327758146242e+00,2.012658227848096448e-02
1.258446365848314041e+00,6.321199999999994601e-01,1.276730526124036036e+00,6.234810126582271961e-01
1.467555796902539011e+00,5.850399999999968959e-01,1.468378281585704936e+00,5.818354430379746312e-01
1.259272034472708190e+00,6.373499999999991950e-01,1.258540317619744275e+00,6.394303797468351425e-01
1.319994357767689364e+00,6.244699999999996365e-01,1.316035336329228311e+00,6.210126582278474583e-01
1.257086747020262241e+00,6.343099999999983751e-01,1.260089748459361170e+00,6.346835443037972535e-01
1.209979728444521063e+00,6.463500000000003132e-01,1.210873147211927181e+00,6.479746835443035424e-01
1.127843717274745750e+00,6.694000000000017714e-01,1.124675438307434217e+00,6.707594936708857203e-01
1.161249578980471320e+00,6.537200000000011890e-01,1.161861272567758840e+00,6.516455696202532177e-01
1.165579554044235522e+00,6.577800000000009195e-01,1.163216483003923996e+00,6.573417721518983736e-01
1.151879319033050963e+00,6.603400000000007042e-01,1.157741697718067231e+00,6.598101265822786665e-01
1.142341801813346214e+00,6.673100000000025123e-01,1.145043295554509122e+00,6.701898734177215156e-01
1.113388760208400940e+00,6.705400000000034666e-01,1.121424732554707315e+00,6.701265822784809867e-01
1.134113301684585018e+00,6.727300000000006053e-01,1.146930669443611217e+00,6.707594936708852762e-01
1.315431375686694437e+00,6.225999999999968226e-01,1.314266968459577800e+00,6.224683544303800664e-01
1.196380118054899411e+00,6.599200000000009503e-01,1.218340225201230753e+00,6.579113924050633555e-01
1.074589148826485152e+00,6.902800000000053338e-01,1.098694477913413126e+00,6.856962025316453158e-01
1.148156738216323580e+00,6.647600000000017939e-01,1.155400658943894987e+00,6.653164556962021248e-01
1.028773875011954608e+00,7.005500000000047800e-01,1.043503546089341372e+00,6.986708860759489603e-01
1.014079958514028768e+00,7.005500000000027816e-01,1.038169348116356527e+00,6.937974683544292365e-01
9.866214666191397420e-01,7.035900000000033794e-01,9.946321784913273456e-01,7.046202531645565648e-01
1.056383515597179024e+00,6.913300000000025536e-01,1.076416446519056214e+00,6.868354430379739473e-01
1.009711990320806940e+00,6.954100000000033033e-01,1.021116145791715724e+00,6.935443037974681202e-01
9.983565505567556508e-01,7.000400000000052136e-01,1.015939892628880958e+00,6.970886075949365157e-01
1.056094363821810767e+00,6.915700000000030156e-01,1.081763814756036446e+00,6.868354430379741693e-01
9.803851422084648437e-01,7.105700000000034766e-01,9.990828029284380962e-01,7.067088607594925742e-01
1.044147393831646564e+00,6.985900000000027088e-01,1.071764097533274285e+00,6.923417721518985157e-01
9.975849002534866727e-01,7.023900000000031785e-01,1.013190405415834938e+00,7.005696202531640493e-01
1.044684635410858986e+00,6.941700000000036175e-01,1.069105971647792863e+00,6.900632911392400315e-01
1.083018842533719273e+00,6.857300000000031703e-01,1.106043729033644007e+00,6.820253164556956404e-01
1.072600570443647205e+00,6.880500000000032701e-01,1.097360098585607791e+00,6.875316455696200979e-01
